movieId,movieTitle,movieRelease,revenue,audience,screen,screening ,movieNation,movieGrade,movieGenre,movieDirector,movieActors
1127,남매의 여름밤,2020-08-20,"11,893,500","23,593",4,47,한국,전체관람가,드라마,윤단비,"박현영,양흥주,최정운,박승준,강석원"
1128,감쪽같은 그녀,2019-12-04,"5,418,000","470,409",2,10,한국,전체관람가,드라마,허인무,"나문희,김수안,천우희,최수영,연제욱,정유진,고규필,임한빈,강보경,심완준,최정윤,진선미,임현성,이용이,이미영,박서진,김서영,권소현,송지안,유지연,연송하,김지유,박지원,허재호,정예진,최경미,남윤주,차승호,박도영,김미우,현소라,유채은,주혜지,김지원,김재철,서예선,서은진,이현옥,송민석,송원종,송채원,박인성,문현옥,이현지"
1132,디셉션,2022-10-20,"8,657,499","1,035",27,324,프랑스,15세이상관람가,"멜로/로맨스,드라마",아르노 데스플레생,"드니 포달리데스,레아 세이두"
1137,엽문의 시작,2023-06-23,"11,192,000","1,030",48,100,중국,15세이상관람가,액션,이입명,
1138,달빛 그림자,2022-04-27,"8,010,000","1,029",40,231,일본,12세이상관람가,"드라마,멜로/로맨스",에드문드 여,"고마츠 나나,미야자와 히오"
1138,"므이 : 저주, 돌아오다",2022-12-07,"7,914,000","1,029",24,157,베트남,15세이상관람가,공포(호러),항 찐,"찌 푸_린,리마 탄 비_항,안 트_므이"
1141,우스운게 딱! 좋아!,2022-06-23,"8,692,700","1,026",14,217,한국,15세이상관람가,"드라마,코미디","김현,정혜연","이민구,김휘규,이태희,김도윤,신소연,탁이온,문주하,공민정,류경수,정애화,김휘규,장준휘,김종구,신소연,조희봉,백지혜,김재화,탁이온,나호숙,한경희,지성근,홍서연,정무키,이주영"
1142,기적,2021-09-15,"5,872,600","716,902",10,91,한국,12세이상관람가,드라마,이장훈,"박정민,이성민,임윤아,이수경,김강훈,정문성,김동현,이동용,유순웅,김자영,심순영,박인혜,안태린,고현철,유병선,심소영,조연희,정혜경,유승목,박철민,송재룡,오경화,손성찬,김비비,최종윤,오치운,박선아,배기범,천신남,송경화,김준희,이상철,박찬별,이연선,박소을,최규철,김동철,노은하,고창석,허준석"
1143,보이스,2021-09-15,"7,161,000","1,427,380",2,6,한국,15세이상관람가,"범죄,액션","김선,김곡","강현아,변요한,조한철,김무열,김희원,박명훈,이주영,조재윤,이규성,이운산,옥자연,윤종석,성도현,조현식,윤병희,김가영,홍경,문동혁,라민,류성현,윤슬,홍승일,윤대열,윤영균,조준,윤봉길,강득종,양지수,김장원,윤정로,이지현,김민식,이강녕,유정호,조용근,김상묵,김희상,고윤안,안진영,박찬국,주명철,유영섭,이근후,이동용,최재훈,박지훈,노재훈,이병희,서덕인,정영기,김건,정현주,임요한,김연교,백우영,박지영,정현재,박진아,김태향,심소영,박광재,남태우,이성민,신동훈,문정대,김근영,최홍락,원진호,곽기훈,이시후,이정섭,황재하,이영희,정혜경,안진영,김완수,최지연,지한별,서지호,김현수,원진아,최병모,손종학,민성욱,손병호,기주봉,차순배,박진수"
1144,아만다,2023-08-23,"10,465,087","1,021",29,213,이탈리아,15세이상관람가,"드라마,코미디",,
1145,작은새와 돼지씨,2022-08-25,"7,396,300","1,140",9,200,한국,전체관람가,다큐멘터리,김새봄,"김춘나,김종석,김새봄"
1146,걸즈 앤 판처 최종장 제3화,2022-01-12,"10,351,000","5,768",19,176,일본,12세이상관람가,애니메이션,미즈시마 츠토무,"후치가미 마이,카야노 아이,오자키 마미,나카가미 이쿠미,이구치 유카,타케타츠 아야나"
1146,노트르담 온 파이어,2023-06-29,"8,126,400","1,007",20,99,프랑스,12세이상관람가,드라마,장 자끄 아노,
1148,튤립 모양,2023-04-19,"9,091,099","1,006",31,287,한국,12세이상관람가,"드라마,멜로/로맨스",양윤모,"유다인,김다현,문희경,김정균"
1151,우리가 말하지 않은 것,2022-09-01,"9,584,400","1,002",31,331,일본,15세이상관람가,드라마,이시이 유야,"나가노 타이가,오오시마 유코"
1152,캡틴 아메리카: 윈터 솔져,2014-03-26,"11,251,000","3,964,965",2,34,미국,15세이상관람가,"액션,어드벤처,SF","조 루소,안소니 루소","크리스 에반스,스칼렛 요한슨,사무엘 L. 잭슨,로버트 레드포드"
1153,데드캠핑 더라이브,2022-05-12,"5,000,000","1,000",50,150,한국,청소년관람불가,"스릴러,액션",김현우,"남지현,김정주,이푸름,조명행,김동형,빅알렉스,원승재,이재석,김림후,안채희,정인기"
1155,영화 스미코구라시 - 튀어나오는 그림책과 비밀의 아이,2024-01-24,"8,991,000",999,4,4,일본,전체관람가,애니메이션,만큐,"이노하라 요시히코,혼조 마나미,박성영,전숙경"
1157,노매드랜드,2021-04-15,"9,787,700","86,658",9,75,미국,12세이상관람가,드라마,클로이 자오,프란시스 맥도먼드
1158,더 페이버릿: 여왕의 여자,2019-02-21,"9,883,000","165,362",9,71,미국,15세이상관람가,드라마,요르고스 란티모스,"올리비아 콜맨,엠마 스톤,레이첼 와이즈,니콜라스 홀트,마크 게티스,조 알윈"
1159,무경계,2023-11-30,"9,424,339",988,9,72,한국,전체관람가,다큐멘터리,진재운,김명곤
1160,어제 뭐 먹었어? -극장판,2022-10-13,"9,709,595",983,20,200,일본,12세이상관람가,"드라마,멜로/로맨스",,니시지마 히데토시
1161,더 버닝 씨,2023-08-23,"9,291,405",978,36,239,노르웨이,12세이상관람가,,,
1162,문호 스트레이독스 [데드 애플],2018-04-05,"9,466,500","30,715",4,42,일본,12세이상관람가,"애니메이션,판타지,액션",이가라시 타쿠야,"우에무라 유우토,미야노 마모루,오노 켄쇼,타니야마 키쇼"
1164,오늘 출가합니다,2023-04-05,"8,491,799","1,019",20,254,한국,12세이상관람가,드라마,김성환,"양흥주,나현준,전은주,나현준,홍예지,김채원,황혜란,박성균,심유승,홍민수,정서인,원동은,고은영,손미희,최현정,안치욱,장희용,이태훈,이준용,김지희,한솔미,윤상일,손성수"
1167,뱅드림! 필름 라이브 세컨드 스테이지,2021-11-18,"8,626,027","35,161",6,106,일본,전체관람가,"애니메이션,공연",우메츠 토모미,"아이미,사쿠라 아야네,마에시마 아미,아이바 아이나,이토 미쿠,신도 아마네,레이첼"
1170,허셀프,2022-05-12,"7,576,600",953,23,240,영국,15세이상관람가,드라마,필리다 로이드,해리엇 월터
1171,사랑의 불시착: 라이브 인 서울,2023-11-30,"17,259,500",951,16,84,한국,12세이상관람가,"뮤지컬,공연,멜로/로맨스,드라마",박재석,이규형
1173,블레이드 퍼피 워리어,2022-09-28,"4,700,000",940,20,47,미국,전체관람가,"애니메이션,가족","마크 쿠치어,롭 민코프,크리스 베일리","사무엘 L. 잭슨,마이클 세라,양자경"
1174,아워 프렌드,2023-11-22,"7,385,667",938,30,235,미국,15세이상관람가,드라마,가브리엘라 코우퍼스웨이트,"다코다 존슨,케이시 애플렉,제이슨 세걸"
1175,부활,2020-07-09,"6,582,000","24,674",1,17,한국,전체관람가,다큐멘터리,구수환,
1177,군다,2022-07-14,"8,193,000","1,021",21,246,미국,전체관람가,다큐멘터리,빅토르 코사코프스키,
1178,안나 카레니나,2018-06-29,"9,319,800","6,071",13,116,한국,12세이상관람가,뮤지컬,신예지,에카테리나 구세바
1179,바닷마을 다이어리,2015-12-17,"9,008,900","104,509",10,67,일본,12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료"
1184,보이지 않아,2023-04-19,"9,032,491",919,29,207,한국,12세이상관람가,드라마,천세환,"박호산,신애라,백수련,이노아,정혜인,정세환,이용녀,오지혜,오상무,이신성,박원빈,정형석"
1186,"블루 서멀, 같은 하늘을 보고 싶어",2023-03-29,"9,151,013",916,62,381,일본,전체관람가,"애니메이션,멜로/로맨스",타치바나 마사키,시마자키 노부나가
1187,건국전쟁,2024-02-01,"9,875,000",915,1,4,한국,12세이상관람가,다큐멘터리,김덕영,
1188,블랙 팬서,2018-02-14,"10,350,400","5,400,241",2,59,미국,12세이상관람가,"액션,드라마,SF",라이언 쿠글러,"채드윅 보스만,마이클 B. 조던,루피타 뇽오,다네이 거라이라,마틴 프리먼,안젤라 바셋,포레스트 휘테커,앤디 서키스,레티티아 라이트,다니엘 칼루야,윈스턴 듀크"
1188,포커페이스,2023-03-23,"8,224,894",914,51,267,미국,15세이상관람가,"범죄,스릴러",러셀 크로우,"러셀 크로우,리암 헴스워스,엘자 패터키"
1191,2022 심규선 단독 콘서트 [밤의 정원: 앙코르],2023-07-08,"21,027,000",906,4,7,한국,전체관람가,공연,이승남,
1194,어벤져스,2012-04-26,"9,656,300","7,087,971",2,33,미국,12세이상관람가,"액션,SF",조스 웨던,"로버트 다우니 주니어,스칼렛 요한슨,크리스 헴스워스,크리스 에반스,제레미 레너"
1195,피아노 프리즘,2023-08-30,"7,133,208","1,042",17,203,한국,전체관람가,다큐멘터리,오재형,"오재형,김찬민"
1199,"믿거나 말거나, 진짜야",2023-06-21,"8,423,026",896,20,207,프랑스,15세이상관람가,"SF,판타지,코미디",쿠엔틴 듀피욱스,"알랭 샤바,레아 드루케"
1199,아부쟁이,2022-06-16,"8,617,000",896,41,144,한국,15세이상관람가,"액션,코미디,드라마",황승재,"류의현,김지민,강유석,동현배,곽민호,김동범,윤지원,변건우,이승일,양준,차보미,강현구,최호진,신준영,정진수,김대연,정경호,남현우"
1201,보통의 용기,2022-06-30,"6,896,600",894,8,159,한국,전체관람가,다큐멘터리,구민정,"공효진,이천희,전혜진"
1203,1984 최동원,2021-11-11,"4,459,000","11,515",1,5,한국,전체관람가,다큐멘터리,조은성,"최동원,조진웅"
1203,에릭 클랩튼: 어크로스 24 나이츠,2023-08-23,"17,787,500",891,18,158,영국,12세이상관람가,공연,데이비드 바나드,에릭 클랩튼
1208,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"8,424,093","13,801",4,44,일본,12세이상관람가,애니메이션,히시다 마사카즈,
1210,더 마더,2022-02-10,"8,817,300",877,32,266,스페인,15세이상관람가,스릴러,,로지 데이
1210,새를 사랑한 화가,2023-01-25,"8,043,799",877,16,135,프랑스,전체관람가,다큐멘터리,,
1213,극장판 프리파라 모두 모여라! 프리즘☆투어즈,2016-10-13,"7,090,496","33,831",7,34,한국,전체관람가,애니메이션,히시다 마사카즈,
1216,뮤지컬 배니싱,2023-01-03,"17,419,500",871,5,43,한국,12세이상관람가,"뮤지컬,공연",이헌재,
1216,책 종이 가위,2023-09-13,"8,139,078",871,14,159,일본,전체관람가,다큐멘터리,,
1218,아망떼,2022-03-17,"7,418,200",870,21,275,프랑스,15세이상관람가,"멜로/로맨스,스릴러",니콜 가르시아,"스테이시 마틴,피에르 니네이"
1221,락다운 213주,2022-08-31,"7,784,799",865,61,355,미국,15세이상관람가,"스릴러,범죄",아담 메이슨,"K.J. 아파,소피아 카슨,데미 무어,알렉산드라 다드다리오,리아 맥휴"
1221,트랜짓,2020-07-02,"7,888,400","6,869",8,81,독일,12세이상관람가,"드라마,SF",크리스티안 펫졸드,"프란츠 로고스키,폴라 비어"
1224,돈 룩 디퍼,2023-09-07,"7,442,028",844,14,92,미국,15세이상관람가,"SF,드라마,스릴러",캐서린 하드윅,"돈 치들,에밀리 모티머"
1227,벤데타: 복수의 시간,2023-01-20,"7,300,000",836,50,50,캐나다,15세이상관람가,액션,자레드 콘,"브루스 윌리스,마이크 타이슨,클라이브 스탠든,토마스 제인"
1228,고령가 소년 살인사건,2017-11-23,"8,726,500","11,309",1,27,대만,15세이상관람가,드라마,에드워드 양,"장첸,왕 주안,금연령,장 구주"
1228,인연을 긋다,2022-05-26,"3,645,000",831,12,171,한국,12세이상관람가,드라마,이정섭,"김지영,조은숙,정영숙,정의갑,양재원,권남희,진모,안민영,윤미하,김효은,손수아,김판겸,송본근,박현수,박부건,이윤영,윤석배,손희태,박성호,정성미,강민경"
1231,콘서트를 지켜라,2022-08-18,"8,126,000",826,19,81,한국,전체관람가,공연,"이미리,설민아","김신비,이성인,김대현,김나연,천성"
1232,킬러의 레스토랑,2023-08-17,"5,535,000",825,44,102,미국,15세이상관람가,액션,잭 골든,"올가 쿠릴렌코,돈 존슨"
1233,런닝맨 : 풀룰루의 역습,2018-12-05,"4,121,500","188,749",20,100,한국,전체관람가,애니메이션,윤준상,"김서영,권창욱,엄상현,김연우,강시현,전태열"
1233,뮤지컬 번지점프를 하다,2023-01-02,"16,439,500",822,5,43,한국,12세이상관람가,"뮤지컬,공연",윤영호,이창용
1235,마이 선,2022-12-08,"6,032,557",821,28,196,프랑스,15세이상관람가,"스릴러,미스터리,드라마",크리스찬 카리온,"제임스 맥어보이,클레어 포이,톰 컬렌"
1239,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,"6,610,654","57,354",7,34,일본,전체관람가,애니메이션,모리와키 마코토,
1241,마이 뉴욕 다이어리,2021-12-09,"4,094,000","14,275",3,12,캐나다,12세이상관람가,드라마,필리프 팔라도,"시고니 위버,마가렛 퀄리"
1242,연애 빠진 로맨스,2021-11-24,"6,670,400","606,871",11,63,한국,15세이상관람가,"멜로/로맨스,코미디",정가영,"전종서,손석구,공민정,김슬기,배유람,김재화,임성재,임선우,김영옥,김광규,이학주,백재우,손석구,민성욱,고은민,장서경,김형준,장의수,김미화,어성욱,김지훈,이혜준,황대웅,김봉희,최청자,황복순,박인지,정하진,정준환,채영은,이동현,오은지,노희국,김다영,오상림,박세이,강문봉,남희정,채일,김형남,박종환"
1242,해피 아워,2021-12-09,"13,139,300","4,291",5,49,일본,15세이상관람가,드라마,하마구치 류스케,"다나카 사치에,기쿠치 하즈키,미하라 마이코,가와무라 리라"
1252,더 리프: 언더 워터,2023-09-20,"7,301,223",798,33,154,호주,15세이상관람가,스릴러,앤드류 트라우키,
1252,더 파더,2021-04-07,"5,748,500","48,612",2,31,영국,12세이상관람가,드라마,플로리안 젤러,"안소니 홉킨스,올리비아 콜맨,마크 게티스,올리비아 윌리엄스,이모겐 푸츠,루퍼스 스웰"
1256,리멤버 미,2022-06-29,"7,138,500",796,12,103,일본,12세이상관람가,애니메이션,,
1260,너에게 가는 길,2021-11-17,"6,697,003","18,996",3,50,한국,12세이상관람가,다큐멘터리,변규리,"정은애,강선화,이한결,정예준,곽인선,남성준,정동렬"
1260,액션동자,2022-05-05,"5,215,000",817,9,86,한국,전체관람가,액션,최영민,"홍정민,윤성우,최현진,함희수,김서율,배주원,정종훈,한형민,송창수,임태빈,신우준,엄주연,서장현,정지민,박승준,최양재,최혜원,박지우,박지수,최치우,최소율,홍라윤,김연주,강성현,최경원,이중현,맹봉학,김흥래,장지웅,한규남,문호진,박재현,김종연,신경호,이재화,김현아,홍서준,김찬미,최정현,김숙인,정유미,이정진,노은정,최창근,신치영,임희정,박형경,최영록,김효진,주영란,이상협,최건희,공연해,홍미영,유상희,임창재,민경철,윤영호,이준일"
1265,"님아, 그 강을 건너지 마오",2014-11-27,"5,184,000","4,803,386",4,9,한국,전체관람가,다큐멘터리,진모영,"조병만,강계열"
1265,부산행:익스텐디드,2020-07-01,"7,662,000","5,188",34,222,한국,15세이상관람가,"액션,스릴러",연상호,"공유,정유미,마동석,김수안,최우식,안소희,김의성,예수정,박명신"
1269,뮤직 바이 시아,2022-12-15,"7,861,500",781,19,211,미국,15세이상관람가,"드라마,뮤지컬",,"케이트 허드슨,레슬리 오덤 주니어"
1270,ARKO LIVE 뮤지컬 시데레우스,2021-02-11,"15,579,500","3,937",5,45,한국,전체관람가,"뮤지컬,공연",,
1271,캐리 러브콘서트 케이팝,2023-04-20,"8,381,100",775,27,156,한국,전체관람가,"공연,뮤지컬",이미리,"김신비,박효은,김나연,김대현"
1273,마인드케이지,2023-05-31,"4,694,000",774,50,76,미국,15세이상관람가,"범죄,드라마,스릴러,공포(호러)",마우로 보렐리,"멜리사 록스버그,마틴 로렌스"
